MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%,Rk,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru
676710,20531,Kutter Crawford,BOS,27,2023,527,0.25616698,189,129.1,527,2103,3.9905123339658446,1394,0.6629999999999999,0.21,0.212,0.326,0.252,0.79,0.0,0.524,0.732,0.628,0.04364326375711575,23,17,0.27703984819734345,146,94,7,22,113,0.16296296296296298,32,6,0,0,0
680694,24586,Kyle Bradish,BAL,25,2022,509,0.21807466,112,117.2,509,1993,3.9155206286836934,1222,0.613,0.259,0.175,0.283,0.282,0.741,0.0,0.4539999999999999,0.764,0.578,0.05304518664047151,27,17,0.2043222003929273,104,52,8,27,84,0.24324324324324326,19,10,0,0,0
680694,24586,Kyle Bradish,BAL,26,2023,671,0.25037258,90,168.2,672,2641,3.9300595238095237,1688,0.64,0.284,0.185,0.263,0.267,0.716,0.0,0.457,0.741,0.5760000000000001,0.02976190476190476,20,15,0.23363095238095238,157,89,11,34,134,0.20238095238095238,27,5,0,0,0
640448,15009,Kyle Finnegan,WSN,29,2021,294,0.23129252,323,66.0,294,1209,4.112244897959184,779,0.644,0.262,0.185,0.309,0.244,0.738,0.0,0.476,0.75,0.639,0.03741496598639456,11,6,0.3299319727891156,97,57,2,17,51,0.25,14,1,0,0,0
640448,15009,Kyle Finnegan,WSN,30,2022,268,0.26119403,314,66.2,268,1053,3.9291044776119404,689,0.654,0.247,0.209,0.289,0.255,0.753,0.0,0.493,0.723,0.616,0.041044776119402986,11,6,0.27611940298507465,74,34,2,21,49,0.3,8,3,0,0,0
640448,15009,Kyle Finnegan,WSN,31,2023,288,0.21875,271,69.1,288,1108,3.8472222222222223,721,0.652,0.24,0.1889999999999999,0.294,0.2769999999999999,0.76,0.0,0.495,0.752,0.635,0.04861111111111111,14,8,0.25,72,47,8,14,49,0.2222222222222222,14,5,0,0,0
607536,16256,Kyle Freeland,COL,28,2021,515,0.2038835,337,120.2,516,1886,3.6550387596899223,1211,0.642,0.281,0.155,0.26,0.304,0.7190000000000001,0.0,0.462,0.784,0.603,0.044573643410852716,23,15,0.26744186046511625,138,75,9,30,74,0.28846153846153844,24,7,0,0,0
607536,16256,Kyle Freeland,COL,29,2022,766,0.17101828,327,174.2,767,2835,3.696219035202086,1792,0.632,0.248,0.157,0.28,0.316,0.752,0.0,0.475,0.792,0.618,0.04041720990873533,31,24,0.20990873533246415,161,78,8,30,101,0.22900763358778625,19,7,0,0,0
607536,16256,Kyle Freeland,COL,30,2023,677,0.13884786,286,155.2,680,2417,3.554411764705882,1584,0.6559999999999999,0.223,0.134,0.302,0.341,0.777,0.0,0.509,0.828,0.65,0.03676470588235294,25,18,0.2426470588235294,165,93,13,15,78,0.16129032258064516,16,7,0,0,0
608335,19456,Kyle Funkhouser,DET,27,2021,298,0.2114094,346,68.1,298,1189,3.98993288590604,709,0.596,0.257,0.196,0.2739999999999999,0.2739999999999999,0.743,0.0,0.4429999999999999,0.736,0.591,0.06375838926174497,19,14,0.19798657718120805,59,25,4,12,51,0.19047619047619047,4,5,0,0,0
502043,10123,Kyle Gibson,- - -,33,2021,754,0.20557029,374,364.0,1510,5762,3.8158940397350993,3544,0.6156666666666667,0.2683333333333333,0.18266666666666667,0.25133333333333335,0.2973333333333333,0.7316666666666668,0.0,0.45033333333333325,0.75,0.5926666666666667,0.046357615894039736,70,48,0.20927152317880796,316,146,10,98,212,0.3161290322580645,50,18,0,0,0
502043,10123,Kyle Gibson,PHI,34,2022,718,0.2005571,357,167.2,719,2739,3.8094575799721837,1747,0.638,0.239,0.192,0.273,0.296,0.7609999999999999,0.0,0.485,0.748,0.588,0.037552155771905425,27,17,0.18776077885952713,135,57,4,27,117,0.1875,15,10,0,0,0
502043,10123,Kyle Gibson,BAL,35,2023,807,0.19454771,321,192.0,810,3038,3.7506172839506173,1890,0.622,0.268,0.186,0.2339999999999999,0.312,0.732,0.0,0.456,0.746,0.622,0.03580246913580247,29,21,0.19876543209876543,161,71,9,36,121,0.22929936305732485,24,8,0,0,0
690986,27758,Kyle Harrison,SFG,21,2023,147,0.23809524,370,34.2,149,588,3.946308724832215,383,0.6509999999999999,0.292,0.1669999999999999,0.287,0.253,0.708,0.0,0.461,0.764,0.584,0.026845637583892617,4,2,0.33557046979865773,50,24,0,10,25,0.2857142857142857,9,2,0,0,0
543294,12049,Kyle Hendricks,CHC,31,2021,785,0.16687898,463,181.0,785,2809,3.578343949044586,1889,0.672,0.2769999999999999,0.146,0.262,0.316,0.723,0.0,0.486,0.799,0.6779999999999999,0.034394904458598725,27,18,0.2878980891719745,226,131,17,41,90,0.31297709923664124,28,6,0,0,0
543294,12049,Kyle Hendricks,CHC,32,2022,356,0.18539326,430,84.1,357,1347,3.773109243697479,856,0.635,0.283,0.172,0.238,0.307,0.7170000000000001,0.0,0.456,0.7609999999999999,0.627,0.025210084033613446,9,4,0.23529411764705882,84,36,2,14,52,0.21212121212121213,12,5,0,0,0
543294,12049,Kyle Hendricks,CHC,33,2023,578,0.16089965,389,137.0,579,2108,3.6407599309153715,1387,0.6579999999999999,0.291,0.15,0.2319999999999999,0.327,0.7090000000000001,0.0,0.467,0.789,0.6679999999999999,0.03281519861830743,19,15,0.22107081174438686,128,71,8,16,77,0.17204301075268819,14,4,0,0,0
666205,20167,Kyle Muller,ATL,23,2021,155,0.23870968,716,36.2,155,677,4.367741935483871,415,0.613,0.258,0.2289999999999999,0.282,0.231,0.742,0.0,0.455,0.6920000000000001,0.484,0.03870967741935484,6,5,0.18064516129032257,28,15,3,8,29,0.21621621621621623,3,0,0,0,0
666205,20167,Kyle Muller,OAK,25,2023,372,0.15053763,676,77.0,373,1455,3.900804289544236,899,0.618,0.217,0.166,0.313,0.305,0.7829999999999999,0.0,0.484,0.7879999999999999,0.531,0.05630026809651475,21,11,0.28418230563002683,106,67,12,13,43,0.23214285714285715,9,9,0,0,0
669459,20515,Kyle Nelson,ARI,25,2022,151,0.1986755,688,37.0,151,593,3.9271523178807946,374,0.631,0.235,0.203,0.283,0.278,0.765,0.0,0.482,0.7340000000000001,0.5760000000000001,0.059602649006622516,9,5,0.271523178807947,41,18,1,5,25,0.16666666666666666,9,4,0,0,0
669459,20515,Kyle Nelson,ARI,26,2023,239,0.28033473,687,56.0,239,879,3.6778242677824267,594,0.6759999999999999,0.2239999999999999,0.241,0.271,0.264,0.7759999999999999,0.0,0.524,0.69,0.703,0.029288702928870293,7,2,0.3305439330543933,79,34,2,13,53,0.19696969696969696,11,4,0,0,0
657140,19665,Kyle Wright,ATL,26,2022,738,0.23577236,1060,180.1,739,2697,3.6495263870094723,1797,0.6659999999999999,0.267,0.1939999999999999,0.259,0.2789999999999999,0.733,0.0,0.488,0.735,0.645,0.03247631935047361,24,14,0.2895805142083897,214,129,15,38,136,0.21839080459770116,39,10,0,0,0
657140,19665,Kyle Wright,ATL,27,2023,155,0.21935484,1051,31.0,155,576,3.7161290322580647,365,0.635,0.255,0.173,0.299,0.2739999999999999,0.745,0.0,0.472,0.768,0.6,0.06451612903225806,10,8,0.3096774193548387,48,31,4,7,27,0.20588235294117646,13,2,0,0,0
458681,2520,Lance Lynn,CHW,34,2021,641,0.27457098,621,157.0,642,2608,4.062305295950155,1667,0.639,0.214,0.206,0.3289999999999999,0.251,0.7859999999999999,0.0,0.502,0.737,0.584,0.040498442367601244,26,18,0.3068535825545171,197,109,5,36,139,0.2057142857142857,31,6,0,0,0
458681,2520,Lance Lynn,CHW,35,2022,512,0.2421875,572,121.2,512,2022,3.94921875,1329,0.657,0.204,0.2269999999999999,0.299,0.27,0.7959999999999999,0.0,0.523,0.715,0.654,0.0234375,12,9,0.26171875,134,59,3,13,111,0.10483870967741936,16,3,0,0,0
458681,2520,Lance Lynn,- - -,36,2023,808,0.23638614,577,366.4,1616,6338,3.922029702970297,4034,0.6353333333333334,0.21566666666666665,0.219,0.29033333333333333,0.27499999999999997,0.7843333333333332,0.0,0.498,0.7206666666666667,0.6346666666666666,0.0297029702970297,48,36,0.2908415841584158,470,236,26,76,304,0.2,50,10,0,0,0
621121,14120,Lance McCullers Jr.,HOU,27,2021,684,0.27046784,658,162.1,685,2788,4.07007299270073,1711,0.614,0.3229999999999999,0.205,0.231,0.241,0.677,0.0,0.416,0.698,0.555,0.06715328467153285,46,35,0.23065693430656933,158,84,5,43,142,0.23243243243243245,35,11,0,0,0
621121,14120,Lance McCullers Jr.,HOU,28,2022,195,0.25641026,607,47.2,196,759,3.872448979591837,464,0.611,0.293,0.192,0.25,0.265,0.7070000000000001,0.0,0.432,0.7290000000000001,0.536,0.0663265306122449,13,10,0.16326530612244897,32,19,2,16,34,0.32,8,3,0,0,0
521230,3548,Liam Hendriks,CHW,32,2021,267,0.42322097,464,71.0,267,1131,4.235955056179775,763,0.675,0.152,0.322,0.3339999999999999,0.191,0.848,0.0,0.5720000000000001,0.62,0.7120000000000001,0.026217228464419477,7,5,0.36704119850187267,98,50,2,12,101,0.10619469026548672,16,1,0,0,0
521230,3548,Liam Hendriks,CHW,33,2022,235,0.36170213,431,57.2,235,948,4.034042553191489,588,0.62,0.235,0.316,0.2239999999999999,0.2239999999999999,0.765,0.0,0.475,0.5870000000000001,0.634,0.03404255319148936,8,5,0.25957446808510637,61,28,3,18,67,0.21176470588235294,13,3,0,0,0
657277,17995,Logan Webb,SFG,24,2021,596,0.26510067,1091,148.1,596,2214,3.714765100671141,1441,0.6509999999999999,0.285,0.205,0.237,0.273,0.715,0.0,0.466,0.713,0.6659999999999999,0.031879194630872486,19,10,0.27181208053691275,162,83,10,32,126,0.20253164556962025,34,9,0,0,0
657277,17995,Logan Webb,SFG,25,2022,787,0.20711563,1027,192.1,789,3006,3.8098859315589353,1985,0.66,0.284,0.173,0.257,0.286,0.716,0.0,0.473,0.759,0.6509999999999999,0.030418250950570342,24,17,0.30798479087452474,243,146,13,35,128,0.2147239263803681,25,7,0,0,0
657277,17995,Logan Webb,SFG,26,2023,850,0.22823529,1013,216.0,850,3184,3.7458823529411767,2157,0.6779999999999999,0.301,0.146,0.266,0.287,0.6990000000000001,0.0,0.473,0.792,0.653,0.01764705882352941,15,11,0.28941176470588237,246,140,16,63,131,0.3247422680412371,38,4,0,0,0
642152,15043,Lou Trivino,OAK,29,2021,310,0.21612903,1048,73.2,311,1177,3.784565916398714,732,0.622,0.253,0.176,0.291,0.28,0.747,0.0,0.465,0.764,0.5920000000000001,0.05144694533762058,16,5,0.2347266881028939,73,39,2,21,46,0.31343283582089554,12,10,0,0,0
642152,15043,Lou Trivino,- - -,30,2022,250,0.268,977,106.4,500,1910,3.82,1202,0.627,0.25033333333333335,0.20766666666666667,0.2826666666666667,0.2593333333333333,0.7496666666666667,0.0,0.4706666666666666,0.723,0.5613333333333334,0.056,28,12,0.224,112,46,6,18,116,0.13432835820895522,16,10,0,0,0
545343,13259,Louis Head,TBR,31,2021,134,0.23880597,453,35.0,135,546,4.044444444444444,350,0.6409999999999999,0.206,0.203,0.3339999999999999,0.257,0.794,0.0,0.509,0.745,0.585,0.014814814814814815,2,1,0.23703703703703705,32,14,2,5,27,0.15625,3,1,0,0,0
668674,19360,Lucas Erceg,OAK,28,2023,251,0.27091633,250,55.0,252,1053,4.178571428571429,621,0.59,0.296,0.2,0.2769999999999999,0.2269999999999999,0.7040000000000001,0.0,0.415,0.716,0.563,0.07142857142857142,18,10,0.27380952380952384,69,28,3,19,49,0.27941176470588236,6,7,0,0,0
656458,21290,Lucas Gilbreath,COL,25,2021,185,0.23783784,380,42.2,185,731,3.9513513513513514,445,0.609,0.254,0.222,0.261,0.263,0.746,0.0,0.4539999999999999,0.7020000000000001,0.541,0.07567567567567568,14,6,0.25405405405405407,47,18,3,7,37,0.1590909090909091,5,8,0,0,0
656458,21290,Lucas Gilbreath,COL,26,2022,187,0.26203209,361,43.0,189,797,4.216931216931217,473,0.593,0.2769999999999999,0.211,0.283,0.228,0.723,0.0,0.429,0.708,0.5870000000000001,0.06349206349206349,12,6,0.23809523809523808,45,20,3,10,39,0.20408163265306123,7,6,0,0,0
608337,15474,Lucas Giolito,CHW,26,2021,720,0.27916667,382,178.2,721,2971,4.120665742024966,1931,0.65,0.223,0.25,0.286,0.241,0.777,0.0,0.505,0.6779999999999999,0.598,0.04022191400832178,29,19,0.30513176144244103,220,118,11,33,168,0.16417910447761194,29,9,0,0,0
608337,15474,Lucas Giolito,CHW,27,2022,698,0.25358166,365,161.2,699,2753,3.938483547925608,1769,0.643,0.263,0.21,0.27,0.258,0.737,0.0,0.474,0.715,0.612,0.03862660944206009,27,19,0.28469241773962806,199,102,8,43,134,0.24293785310734464,28,7,0,0,0
608337,15474,Lucas Giolito,- - -,28,2023,794,0.25692695,326,367.5,1592,6382,4.008793969849246,4046,0.63075,0.26175000000000004,0.2145,0.27249999999999996,0.2505,0.73825,0.0,0.46549999999999997,0.7090000000000001,0.61475,0.04271356783919598,68,40,0.2613065326633166,416,216,28,106,300,0.26108374384236455,62,24,0,0,0
476595,8337,Lucas Luetge,NYY,34,2021,301,0.25913621,612,72.1,301,1241,4.122923588039867,774,0.624,0.191,0.2239999999999999,0.32,0.265,0.809,0.0,0.504,0.7240000000000001,0.581,0.03986710963455149,12,6,0.19933554817275748,60,22,1,15,63,0.19230769230769232,10,5,0,0,0
476595,8337,Lucas Luetge,NYY,35,2022,251,0.23904382,567,57.1,251,971,3.8685258964143427,593,0.611,0.27,0.201,0.243,0.287,0.73,0.0,0.446,0.725,0.5820000000000001,0.0398406374501992,10,8,0.19123505976095617,48,18,0,14,46,0.23333333333333334,9,1,0,0,0
608371,13470,Lucas Sims,CIN,27,2021,195,0.38974359,952,47.0,195,815,4.17948717948718,517,0.634,0.311,0.244,0.257,0.188,0.6890000000000001,0.0,0.437,0.6459999999999999,0.574,0.041025641025641026,8,2,0.27692307692307694,54,25,1,14,62,0.18421052631578946,12,3,0,0,0
608371,13470,Lucas Sims,CIN,29,2023,258,0.27906977,863,61.0,259,1063,4.104247104247104,642,0.605,0.248,0.249,0.29,0.213,0.752,0.0,0.4539999999999999,0.669,0.5479999999999999,0.03861003861003861,10,6,0.277992277992278,72,39,3,11,61,0.1527777777777778,10,3,0,0,0
622491,15689,Luis Castillo,CIN,28,2021,803,0.23910336,169,187.2,803,3164,3.940224159402242,2018,0.638,0.2269999999999999,0.223,0.287,0.262,0.773,0.0,0.493,0.711,0.595,0.039850560398505604,32,17,0.24906600249066002,200,99,8,38,154,0.19791666666666666,28,11,0,0,0
622491,15689,Luis Castillo,- - -,29,2022,615,0.27154472,158,300.2,1232,5012,4.068181818181818,3272,0.6536666666666666,0.24199999999999997,0.21099999999999994,0.306,0.241,0.758,0.0,0.49533333333333335,0.7210000000000001,0.6113333333333334,0.04220779220779221,52,32,0.288961038961039,356,196,12,58,276,0.17365269461077845,50,20,0,0,0
622491,15689,Luis Castillo,SEA,30,2023,802,0.27306733,141,197.0,805,3208,3.9850931677018635,2133,0.665,0.217,0.24,0.299,0.245,0.7829999999999999,0.0,0.521,0.6940000000000001,0.635,0.02857142857142857,23,19,0.30434782608695654,245,149,13,32,187,0.1461187214611872,36,4,0,0,0
666818,21997,Luis Frías,ARI,25,2023,139,0.18705036,287,31.0,140,539,3.85,338,0.627,0.228,0.204,0.29,0.278,0.772,0.0,0.484,0.736,0.6,0.07857142857142857,11,7,0.2357142857142857,33,18,3,3,23,0.11538461538461539,7,4,0,0,0
677651,23735,Luis Garcia,HOU,24,2021,633,0.26382306,359,155.1,636,2502,3.9339622641509435,1587,0.634,0.257,0.228,0.255,0.26,0.743,0.0,0.471,0.693,0.596,0.050314465408805034,32,17,0.24056603773584906,153,79,5,30,137,0.17964071856287425,26,14,0,0,0
677651,23735,Luis Garcia,HOU,25,2022,643,0.24416796,343,157.1,643,2468,3.838258164852255,1594,0.6459999999999999,0.242,0.221,0.262,0.275,0.758,0.0,0.489,0.708,0.5820000000000001,0.04510108864696734,29,19,0.2208398133748056,142,86,7,37,120,0.2356687898089172,37,10,0,0,0
472610,6984,Luis García,STL,34,2021,135,0.25185185,358,33.1,136,501,3.6838235294117645,332,0.6629999999999999,0.259,0.238,0.226,0.2769999999999999,0.741,0.0,0.491,0.679,0.625,0.04411764705882353,6,3,0.3161764705882353,43,22,0,6,28,0.17647058823529413,8,2,0,0,0
472610,6984,Luis García,SDP,35,2022,259,0.26254826,342,61.0,260,966,3.7153846153846155,617,0.639,0.251,0.2269999999999999,0.248,0.2739999999999999,0.7490000000000001,0.0,0.478,0.6970000000000001,0.596,0.03076923076923077,8,5,0.2923076923076923,76,46,2,12,56,0.17647058823529413,18,3,0,0,0
472610,6984,Luis García,SDP,36,2023,267,0.19850187,303,59.2,267,1010,3.7827715355805243,616,0.61,0.221,0.198,0.282,0.299,0.779,0.0,0.475,0.746,0.5539999999999999,0.0599250936329588,16,8,0.2247191011235955,60,27,1,12,41,0.22641509433962265,11,7,0,0,0
682847,27646,Luis L. Ortiz,PIT,24,2023,400,0.1475,706,86.2,400,1460,3.65,886,0.607,0.249,0.1689999999999999,0.253,0.3279999999999999,0.7509999999999999,0.0,0.455,0.774,0.58,0.0525,21,12,0.1975,79,43,7,11,48,0.1864406779661017,10,9,0,0,0
622663,15890,Luis Severino,NYY,28,2022,405,0.27654321,881,102.0,406,1639,4.036945812807882,1065,0.65,0.243,0.21,0.303,0.243,0.757,0.0,0.492,0.722,0.638,0.022167487684729065,9,8,0.30295566502463056,123,67,3,29,83,0.25892857142857145,19,1,0,0,0
622663,15890,Luis Severino,NYY,29,2023,417,0.18944844,850,89.1,418,1636,3.9138755980861246,1086,0.664,0.2239999999999999,0.161,0.34,0.275,0.7759999999999999,0.0,0.515,0.792,0.6579999999999999,0.04066985645933014,17,10,0.3062200956937799,128,70,8,14,65,0.17721518987341772,11,6,0,0,0
592426,11752,Luke Jackson,ATL,29,2021,261,0.26819923,513,63.2,261,1055,4.042145593869732,654,0.62,0.2319999999999999,0.2339999999999999,0.289,0.245,0.768,0.0,0.476,0.695,0.5589999999999999,0.04597701149425287,12,7,0.2222222222222222,58,27,0,13,57,0.18571428571428572,15,3,0,0,0
592426,11752,Luke Jackson,SFG,31,2023,143,0.3006993,438,33.1,143,525,3.6713286713286712,334,0.637,0.231,0.2339999999999999,0.284,0.251,0.769,0.0,0.49,0.696,0.608,0.07692307692307693,11,3,0.34265734265734266,49,24,1,10,33,0.23255813953488372,8,6,0,0,0
596133,16918,Luke Weaver,ARI,27,2021,275,0.22545455,1089,65.2,275,1109,4.032727272727273,746,0.6729999999999999,0.237,0.181,0.324,0.257,0.763,0.0,0.513,0.763,0.636,0.05454545454545454,15,11,0.3490909090909091,96,60,6,14,48,0.22580645161290322,14,2,0,0,0
596133,16918,Luke Weaver,- - -,28,2022,174,0.2183908,1024,70.4,348,1442,4.14367816091954,936,0.649,0.18633333333333332,0.18633333333333332,0.3713333333333333,0.25566666666666665,0.8136666666666666,0.0,0.528,0.7709999999999999,0.5593333333333333,0.034482758620689655,12,8,0.2413793103448276,84,46,6,14,62,0.18421052631578946,10,4,0,0,0
596133,16918,Luke Weaver,- - -,29,2023,563,0.19360568,1005,272.6,1243,4979,4.005631536604988,3145,0.6324,0.2412,0.1724,0.2996,0.2872,0.7588,0.0,0.48,0.773,0.591,0.04746580852775543,59,45,0.23089300080450523,287,149,19,52,190,0.21487603305785125,31,14,0,0,0
669022,22201,MacKenzie Gore,SDP,23,2022,309,0.23300971,381,70.0,309,1255,4.061488673139158,785,0.625,0.256,0.18,0.315,0.25,0.7440000000000001,0.0,0.465,0.759,0.612,0.045307443365695796,14,5,0.2912621359223301,90,50,1,15,57,0.20833333333333334,16,9,0,0,0
669022,22201,MacKenzie Gore,WSN,24,2023,582,0.25945017,339,136.1,585,2461,4.206837606837607,1552,0.631,0.231,0.215,0.314,0.24,0.769,0.0,0.485,0.721,0.586,0.039316239316239315,23,16,0.22564102564102564,132,71,6,29,122,0.19205298013245034,19,7,0,0,0
518516,5524,Madison Bumgarner,ARI,31,2021,613,0.20228385,139,146.1,615,2294,3.730081300813008,1548,0.675,0.2739999999999999,0.158,0.285,0.284,0.726,0.0,0.49,0.7829999999999999,0.6409999999999999,0.030894308943089432,19,12,0.27479674796747966,169,100,17,30,94,0.24193548387096775,22,5,0,0,0
518516,5524,Madison Bumgarner,ARI,32,2022,698,0.16045845,134,158.2,701,2715,3.8730385164051353,1752,0.645,0.25,0.136,0.312,0.301,0.75,0.0,0.484,0.818,0.615,0.0456490727532097,32,23,0.2653352353780314,186,98,18,37,75,0.33035714285714285,10,7,0,0,0
594835,15467,Marco Gonzales,SEA,29,2021,585,0.18461538,391,143.1,587,2324,3.959114139693356,1502,0.6459999999999999,0.257,0.152,0.305,0.286,0.743,0.0,0.48,0.7959999999999999,0.625,0.04258943781942078,25,20,0.282793867120954,166,87,9,20,88,0.18518518518518517,17,2,0,0,0
594835,15467,Marco Gonzales,SEA,30,2022,783,0.13154534,372,183.0,783,2838,3.624521072796935,1875,0.6609999999999999,0.2289999999999999,0.141,0.298,0.332,0.7709999999999999,0.0,0.51,0.8170000000000001,0.631,0.033205619412515965,26,15,0.2247765006385696,176,89,6,20,83,0.1941747572815534,10,10,0,0,0
594835,15467,Marco Gonzales,SEA,31,2023,215,0.15813953,336,50.0,216,811,3.7546296296296298,538,0.6629999999999999,0.268,0.147,0.283,0.303,0.732,0.0,0.486,0.799,0.602,0.037037037037037035,8,6,0.27314814814814814,59,35,6,8,26,0.23529411764705882,10,2,0,0,0
650959,17583,Marcos Diplán,BAL,24,2021,123,0.19512195,261,30.0,123,512,4.162601626016261,314,0.613,0.252,0.188,0.293,0.268,0.748,0.0,0.4589999999999999,0.7490000000000001,0.602,0.04878048780487805,6,2,0.1951219512195122,24,14,2,4,20,0.16666666666666666,7,4,0,0,0
643410,15551,Mark Leiter Jr.,CHC,31,2022,282,0.25886525,543,67.2,283,1086,3.8374558303886928,678,0.624,0.292,0.206,0.24,0.261,0.708,0.0,0.442,0.708,0.59,0.04240282685512368,12,8,0.20848056537102475,59,26,1,10,63,0.136986301369863,12,2,0,0,0
643410,15551,Mark Leiter Jr.,CHC,32,2023,269,0.28624535,529,64.1,269,1056,3.925650557620818,639,0.605,0.268,0.236,0.246,0.25,0.732,0.0,0.4429999999999999,0.677,0.61,0.04460966542750929,12,9,0.23048327137546468,62,30,1,7,70,0.09090909090909091,17,3,0,0,0
669438,22288,Mason Englert,DET,23,2023,253,0.16205534,248,56.0,254,961,3.783464566929134,623,0.649,0.21,0.186,0.294,0.31,0.79,0.0,0.512,0.764,0.614,0.023622047244094488,6,5,0.1968503937007874,50,20,2,5,36,0.12195121951219512,4,1,0,0,0
695243,31757,Mason Miller,OAK,24,2023,139,0.27338129,638,33.1,140,609,4.35,369,0.606,0.236,0.201,0.341,0.222,0.764,0.0,0.4629999999999999,0.738,0.55,0.02857142857142857,4,2,0.20714285714285716,29,11,1,11,27,0.2894736842105263,2,2,0,0,0
666168,21850,Mason Thompson,WSN,25,2023,240,0.18333333,938,54.0,240,896,3.7333333333333334,553,0.618,0.289,0.154,0.25,0.307,0.711,0.0,0.439,0.784,0.621,0.07083333333333333,17,9,0.22916666666666666,55,31,5,14,30,0.3181818181818182,3,8,0,0,0
456713,1246,Matt Bush,- - -,36,2022,244,0.30327869,140,118.4,490,1816,3.706122448979592,1216,0.6686666666666666,0.317,0.20466666666666666,0.23499999999999996,0.24299999999999997,0.6829999999999999,0.0,0.4563333333333333,0.7003333333333334,0.6336666666666666,0.04081632653061224,20,6,0.2938775510204082,144,96,6,50,98,0.33783783783783783,38,10,0,0,0
670036,19330,Matt Festa,SEA,29,2022,219,0.29223744,312,54.0,220,898,4.081818181818182,597,0.665,0.255,0.228,0.291,0.226,0.745,0.0,0.496,0.6940000000000001,0.6,0.05454545454545454,12,8,0.34545454545454546,76,46,4,12,52,0.1875,11,4,0,0,0
571863,13420,Matt Koch,COL,32,2023,163,0.16564417,496,38.2,163,586,3.5950920245398774,389,0.664,0.221,0.177,0.28,0.321,0.779,0.0,0.517,0.772,0.669,0.03067484662576687,5,4,0.26993865030674846,44,25,5,5,22,0.18518518518518517,5,1,0,0,0
519043,1890,Matt Moore,PHI,32,2021,334,0.18862275,706,73.0,334,1253,3.751497005988024,794,0.634,0.247,0.166,0.296,0.291,0.753,0.0,0.477,0.779,0.62,0.04790419161676647,16,8,0.27245508982035926,91,58,4,17,46,0.2698412698412698,14,4,0,0,0
